order_id,created_date,order_city,order_offer_badge,batch,biker,vendor,district,order_fare,total_distance
571637532,2025-08-16,U,normal,0,9389278,1300542,1416,557143,1635.3
571637552,2025-08-16,K,normal,0,8686840,1212828,1484,1342857,6975.6
571637761,2025-08-16,U,normal,0,9561518,281760,1428,757143,2837.2
571637771,2025-08-16,K,normal,0,10054342,1223322,1484,1100000,5548.3
571638241,2025-08-16,K,normal,0,9417314,1242324,1480,814286,2609
571638681,2025-08-16,B,normal,0,9912244,1205442,3720,457143,372.7
571638771,2025-08-16,U,normal,0,9467916,940392,1420,757143,2549.5
571638921,2025-08-16,K,normal,0,9337518,1068156,1512,428571,1161.9
571638962,2025-08-16,U,normal,0,11208612,1210881,1396,1042857,4296.4
571639392,2025-08-16,U,normal,0,4919820,1367022,1428,1071429,4691.2
571639751,2025-08-16,K,normal,0,3414986,1361535,1480,471429,1148.6
571639881,2025-08-16,U,delayed,0,9467916,1007682,1420,1057143,2580.8
571640022,2025-08-16,U,normal,0,6532782,914169,1432,871429,3436.9
571640121,2025-08-16,K,normal,1,11070108,1277610,1480,185714,2113.05
571640231,2025-08-16,K,normal,1,11070108,1277610,1480,185714,2113.05
571640541,2025-08-16,K,normal,0,9763524,954927,1480,457143,672.8
571640542,2025-08-16,U,normal,0,9786974,818613,1432,528571,1469.4
571640622,2025-08-16,U,normal,0,4031012,329919,1432,871429,3377
571640801,2025-08-16,U,normal,1,9310078,1169523,1408,642857,1478.75
571640852,2025-08-16,U,normal,1,9310078,1169523,1408,642857,1478.75
579534352,2025-09-14,U,normal,0,11332508,1371231,1396,742857,1624.6
579534481,2025-09-14,B,normal,0,9705676,1346088,3728,628571,1971.1
579534592,2025-09-14,U,normal,0,10521252,881799,1420,671429,1894.5
579535131,2025-09-14,U,normal,0,9608104,1351938,1432,1571429,9896
579535182,2025-09-14,K,normal,0,9867648,996837,1480,1428571,6920.3
579535262,2025-09-14,U,normal,0,3540362,1223427,1420,585714,671.5
579535422,2025-09-14,K,normal,0,10976516,1213533,1484,1685714,11409.3
579535701,2025-09-14,U,normal,1,9478216,108303,1428,700000,1825
579535872,2025-09-14,K,normal,0,10749932,218754,1508,1342857,5770.9
579536081,2025-09-14,K,normal,0,5962186,806271,1528,1442857,9223.8
579536092,2025-09-14,K,normal,0,11244150,1088439,1480,571429,2505.9
579536111,2025-09-14,K,normal,0,9518832,1231974,4176,1557143,3134.8
579536212,2025-09-14,U,normal,0,10766950,1146984,1420,685714,1625.6
579536351,2025-09-14,K,normal,0,10239908,1193880,4532,1600000,4593.4
579536352,2025-09-14,U,normal,0,9989590,710289,1400,814286,2749.8
579536641,2025-09-14,U,normal,0,10602756,200817,1420,528571,1052.4
579537091,2025-09-14,U,normal,0,3856436,325710,1432,2042857,4951.4
579537821,2025-09-14,K,normal,0,9388434,1275927,1480,500000,1666.5
579538171,2025-09-14,K,normal,0,9570912,1196607,4176,2157143,6327
579538282,2025-09-14,K,normal,0,9229152,193266,1484,1685714,9866.4
579538532,2025-09-14,K,normal,0,10796374,791745,1512,1271429,7562.4
579538602,2025-09-14,K,normal,0,9496246,1194837,4532,1485714,3879.1
579538641,2025-09-14,K,normal,0,11330714,1074753,1480,471429,1310.3
579538742,2025-09-14,U,normal,0,8935208,1122969,1416,628571,506.5
579538801,2025-09-14,U,normal,0,4784114,702279,1408,571429,1548.8
579538901,2025-09-14,U,normal,0,2743714,1338162,1416,1071429,2649.1
579538951,2025-09-14,K,delayed,0,11100922,791745,1512,728571,1302.1
579539091,2025-09-14,B,normal,0,5290648,1258413,3740,585714,723
579539111,2025-09-14,K,delayed,0,10862106,1189488,1508,3228571,9302.4
579539162,2025-09-14,B,normal,0,3124824,904557,3720,514286,343.1
579539231,2025-09-14,K,normal,0,8426626,1127775,1480,528571,2115.3
579539392,2025-09-14,K,normal,0,10389232,1100472,4532,1257143,2314.6
579539471,2025-09-14,K,normal,0,9757120,144093,1528,1128571,6219.2
579539491,2025-09-14,U,normal,1,10180686,1228983,1432,692857,1805.85
579539721,2025-09-14,K,normal,0,2872336,193266,1484,1100000,4712
579539971,2025-09-14,U,normal,0,11040862,1248738,1432,585714,774.9
579540002,2025-09-14,K,normal,0,9428850,644019,1528,485714,2153.5
579540152,2025-09-14,K,normal,0,9619900,1143174,1480,757143,3339.2
579540182,2025-09-14,U,delayed,0,9558218,1016058,1400,1785714,6637.1
579540371,2025-09-14,U,normal,0,4429224,1218408,1432,1200000,3929.7
579540552,2025-09-14,K,normal,0,4235490,1238580,1468,800000,3037.9
579540631,2025-09-14,U,normal,0,11040862,1207542,1432,628571,1271.6
579540811,2025-09-14,K,normal,0,9590330,1277610,1480,700000,2832.7
579540812,2025-09-14,K,normal,0,4655244,1044444,1512,800000,3026.1
579540822,2025-09-14,K,normal,0,10976516,1127775,1480,1342857,7168.2
579541111,2025-09-14,K,normal,1,4181940,692988,1480,414286,551.4
579541412,2025-09-14,K,normal,0,10824988,719037,1484,428571,395.1
579541471,2025-09-14,U,normal,1,3692128,702279,1408,492857,877.35
579541612,2025-09-14,K,normal,0,11049416,1193115,4532,2085714,8124.1
579542132,2025-09-14,K,normal,0,9761596,217821,1476,614286,3147.1
579542142,2025-09-14,U,normal,0,10602756,1007682,1420,671429,1916
579542161,2025-09-14,K,normal,0,3257070,1217493,1480,500000,1747.4
579542211,2025-09-14,K,normal,1,4181940,692988,1480,414286,551.4
579542281,2025-09-14,K,normal,0,9517488,1384932,4732,1271429,2439.8
579542331,2025-09-14,K,normal,0,9696518,902310,4532,1385714,3362
579542452,2025-09-14,U,normal,0,6063316,1351938,1432,1057143,2818.8
579542602,2025-09-14,U,normal,0,3362998,1223427,1420,1142857,3386
579542702,2025-09-14,U,normal,0,9461898,957351,1432,857143,2614.9
579542722,2025-09-14,U,normal,0,9305608,1108974,1400,1042857,4403.2
579542991,2025-09-14,K,normal,0,10820448,1255611,1508,614286,2043.6
579543322,2025-09-14,U,delayed,0,3822686,1300542,1416,1228571,2746.4
579543421,2025-09-14,K,normal,0,4863934,1143174,1480,1228571,6557.7
579543481,2025-09-14,K,normal,0,11271374,1277610,1480,500000,1697.1
579543492,2025-09-14,K,normal,0,11271374,692988,1480,485714,1553.3
579543531,2025-09-14,K,normal,0,10824988,998556,1484,614286,2694.8
579543582,2025-09-14,K,normal,0,10086190,1329180,1528,1657143,9987.7
579543642,2025-09-14,U,normal,0,3822686,1122969,1416,1771429,5854.1
579543932,2025-09-14,U,normal,0,9603024,961209,1428,1014286,3545.9
579543982,2025-09-14,K,normal,0,3149538,699639,1468,642857,2232.7
579544062,2025-09-14,K,normal,0,10212984,124425,1512,1328571,7994.2
579544172,2025-09-14,K,normal,0,4943090,1357446,1480,571429,1746.2
579544222,2025-09-14,B,normal,0,4975496,333876,3724,514286,828.3
579544361,2025-09-14,K,normal,0,9681674,1299291,1480,471429,1264
579544421,2025-09-14,K,normal,0,11330714,1202292,1480,528571,2109.6
579544522,2025-09-14,K,normal,0,5440246,1281981,1496,957143,5153.4
579544882,2025-09-14,B,normal,1,9207874,1141119,3740,635714,891.6
579544921,2025-09-14,K,normal,0,5447942,170505,1508,557143,1523.7
579545092,2025-09-14,U,normal,0,8406458,92526,1400,714286,2071.9
579545232,2025-09-14,K,normal,0,9776030,168321,1468,642857,2247.9
579545311,2025-09-14,K,delayed,0,9498898,112521,1476,742857,1343.9
579545512,2025-09-14,U,normal,0,5168926,1160208,1432,928571,2139.7
579545811,2025-09-14,K,delayed,0,10297204,1068105,1528,1228571,3804.2
579546182,2025-09-14,K,normal,0,9831136,137745,1476,1214286,7036.4
579546281,2025-09-14,K,normal,0,9848216,124425,1512,942857,5049.5
579546762,2025-09-14,U,normal,0,9962532,1357149,1432,1014286,2587.7
579546961,2025-09-14,U,normal,0,8612026,1248738,1432,1385714,4506.2
579547552,2025-09-14,K,normal,0,10298460,1323372,1508,1200000,4300.8
579547702,2025-09-14,K,normal,0,11346992,684405,1528,414286,312
579547732,2025-09-14,K,normal,0,9653502,858555,1508,814286,3154.3
579547932,2025-09-14,U,normal,0,9763714,118722,1432,942857,1835.2
579548012,2025-09-14,B,normal,0,8616698,643707,3720,514286,684.9
579548182,2025-09-14,K,normal,0,3673304,1189488,1508,1714286,7944.9
579548252,2025-09-14,U,normal,0,10386804,1307889,1420,1300000,3625
579548262,2025-09-14,K,normal,0,10867420,744069,1480,1685714,9680.2
579548561,2025-09-14,K,normal,0,11314846,806271,1528,828571,3171.9
579549231,2025-09-14,K,normal,0,2872336,1202292,1480,685714,2969.9
579549442,2025-09-14,K,normal,0,11304212,137745,1476,600000,2401.6
579549581,2025-09-14,U,normal,0,9471486,810132,1420,900000,2885.2
579549652,2025-09-14,B,normal,0,11258598,1145787,3720,614286,1899.8
579549751,2025-09-14,K,normal,0,10929470,1242324,1480,1142857,3005.4
585762412,2025-10-05,U,normal,0,11396948,1335279,1428,771429,1042.8
585762511,2025-10-05,K,normal,1,4371116,792459,1468,735714,1390
585762651,2025-10-05,K,delayed,0,9231516,699945,1480,1285714,3440.2
585762801,2025-10-05,K,normal,0,11365468,908394,1480,585714,600.5
585762851,2025-10-05,U,delayed,0,9216134,1223427,1420,1685714,3804.8
585762862,2025-10-05,U,normal,0,3330652,1110228,1432,1028571,3671.6
585763252,2025-10-05,K,normal,0,9494028,1259181,4532,1257143,2372.2
585763292,2025-10-05,U,normal,0,10094212,639648,1432,857143,2676.5
585763432,2025-10-05,U,normal,0,9216134,108303,1428,885714,2252
585763461,2025-10-05,U,normal,0,9342266,1208262,1432,985714,3383.3
585763631,2025-10-05,K,normal,0,9653502,1187862,1508,857143,2797.7
585763801,2025-10-05,U,normal,1,11347310,710289,1400,650000,1738.1
585763802,2025-10-05,K,delayed,0,11392078,998556,1484,1614286,4372.9
585763852,2025-10-05,U,normal,1,4649774,896589,1428,764286,2169.65
585763982,2025-10-05,U,normal,0,9996288,1281690,1396,771429,1776
585764221,2025-10-05,U,normal,1,3856436,958614,1420,900000,2291.75
585764252,2025-10-05,U,normal,1,4649774,896589,1428,764286,2169.65
585764372,2025-10-05,K,normal,0,10268390,1227690,1528,528571,578.3
585764431,2025-10-05,K,normal,0,11451958,124575,1480,1028571,3263.8
585764581,2025-10-05,B,normal,0,5136620,1010802,3740,1785714,3708.6
585764761,2025-10-05,K,normal,0,9958644,1194678,4532,1585714,3322.2
585764961,2025-10-05,K,normal,1,11071708,1024194,4732,1350000,2185.25
585765182,2025-10-05,U,normal,0,9474598,1056816,1432,757143,1249.9
585765471,2025-10-05,B,normal,0,10287694,996891,3720,514286,1001.8
585765681,2025-10-05,K,normal,1,11262536,1327326,1480,657143,1328.25
585765782,2025-10-05,K,normal,0,11450508,789513,1512,557143,1553.2
585765801,2025-10-05,K,normal,0,8867700,124425,1512,628571,1800
585765811,2025-10-05,B,normal,0,4562520,1179330,3720,642857,2066.4
585765882,2025-10-05,K,normal,0,9526598,1187709,4176,1328571,826
585765922,2025-10-05,K,normal,0,10316634,1236759,4732,1500000,2790.5
585765982,2025-10-05,K,normal,0,2794162,1106904,1528,842857,3628.1
585766271,2025-10-05,U,normal,0,3840232,1228638,1416,1142857,3277.3
585766371,2025-10-05,U,delayed,0,8783892,1338696,1420,828571,1239.9
585766832,2025-10-05,U,normal,1,4159546,1248738,1432,857143,1435
585767072,2025-10-05,K,normal,0,9525938,1262274,4532,1471429,2606
585767102,2025-10-05,U,delayed,0,5207450,225633,1408,1171429,2519.6
585767382,2025-10-05,K,normal,0,10995306,1376940,1480,1042857,3922.3
585767521,2025-10-05,U,delayed,0,6147216,927609,1432,1271429,2593.5
585767561,2025-10-05,U,normal,0,9487432,812490,1432,900000,2899.4
585767842,2025-10-05,U,normal,0,9487432,1248738,1432,1071429,3361.6
585767871,2025-10-05,K,normal,0,9540600,1341138,4176,1185714,1556.8
585768021,2025-10-05,U,normal,0,9664500,726825,1400,857143,2255.3
585768082,2025-10-05,U,normal,0,9315924,1036803,1420,1228571,3587
585768371,2025-10-05,K,normal,0,4564092,959634,1468,1414286,4967
585768572,2025-10-05,K,normal,0,9780366,902310,4532,1642857,4810.5
585768611,2025-10-05,K,delayed,0,3553432,929436,1528,2000000,6321.6
585768862,2025-10-05,U,delayed,0,9461898,927609,1432,985714,1442
585768882,2025-10-05,U,normal,0,5479742,1338987,1420,685714,2006.5
585769012,2025-10-05,K,delayed,0,9520238,112521,1476,885714,1109
585769192,2025-10-05,K,delayed,0,9905580,1068105,1528,1871429,5770.5
585769331,2025-10-05,K,delayed,0,6534046,1256619,1480,1885714,5568.3
585769542,2025-10-05,K,normal,0,11365468,1222779,1480,514286,574
585769641,2025-10-05,B,normal,0,9859666,210732,3728,800000,2752.4
585769862,2025-10-05,K,delayed,0,11453134,692988,1480,1271429,3414.9
585770151,2025-10-05,B,normal,0,11292208,1179318,3724,1071429,4068.2
585770172,2025-10-05,K,delayed,0,11271660,1213533,1484,928571,1661
585770202,2025-10-05,K,normal,1,11262536,1327326,1480,657143,1328.25
585770281,2025-10-05,U,normal,0,9285696,1077948,1428,728571,2193.2
585770341,2025-10-05,K,normal,1,2821800,1277610,1480,671429,1457.8
585771042,2025-10-05,U,normal,0,9664500,1296894,1416,1314286,4925.3
585771331,2025-10-05,U,normal,1,5231122,309480,1404,664286,1236.45
585771442,2025-10-05,K,normal,0,10798154,1231971,1468,1771429,10663.4
585771512,2025-10-05,K,normal,0,9507238,858555,1508,1557143,11183.6
585771611,2025-10-05,U,normal,0,3840232,185673,1416,785714,1311.9
585771641,2025-10-05,K,normal,0,9952568,1234038,4176,1657143,4905.8
585771691,2025-10-05,K,normal,0,10086582,959634,1468,542857,1363.9
585771712,2025-10-05,U,normal,0,4511720,836982,1420,728571,1162.1
585771751,2025-10-05,K,normal,0,9696066,1355136,4176,1742857,5455.6
585772132,2025-10-05,U,normal,0,10550168,797958,1420,671429,1532.9
585772251,2025-10-05,U,normal,0,11127776,91515,1428,571429,667.8
585772341,2025-10-05,K,delayed,0,4064860,1211067,1508,1314286,2936
585772421,2025-10-05,U,normal,0,9305608,1291764,1432,900000,2171.9
585772462,2025-10-05,B,normal,0,2730272,1181391,3724,514286,955.7
585772621,2025-10-05,K,normal,0,10253934,1221060,1476,785714,3575.8
585772661,2025-10-05,U,normal,0,11127776,1218552,1420,1000000,2769.3
585772751,2025-10-05,U,normal,0,10252780,836982,1420,542857,1162.1
585772762,2025-10-05,K,normal,0,9689572,1191465,4532,1442857,3659.4
585772822,2025-10-05,B,normal,0,4313664,1070127,3740,657143,1964
585772841,2025-10-05,K,normal,0,10342098,1256619,1480,828571,2814
585772861,2025-10-05,U,normal,0,11062228,1223655,1396,957143,2803.8
585772912,2025-10-05,K,normal,0,5438362,201375,1480,557143,1863.7
585773262,2025-10-05,U,normal,0,5538608,907083,1428,800000,2198.1
585773682,2025-10-05,K,normal,0,9314554,173766,1484,1685714,6098.4
585773691,2025-10-05,U,delayed,0,10300036,149952,1420,1428571,3069.8
585773782,2025-10-05,B,normal,0,9081426,1374978,3724,585714,1542.4
585774022,2025-10-05,U,normal,0,11357540,881799,1420,557143,1291.1
585774692,2025-10-05,K,normal,0,11356254,1211667,4532,1614286,4628.5
585774721,2025-10-05,K,normal,0,9551098,1335129,4176,1842857,6019.8
585774951,2025-10-05,K,normal,0,9445004,1165905,1480,742857,1696.7
585775031,2025-10-05,B,normal,0,9417766,1283664,3740,600000,1126.8
585775262,2025-10-05,U,normal,0,9039164,907083,1428,1057143,3765.8
585775271,2025-10-05,U,normal,0,9337754,1126080,1408,971429,3316.1
585775302,2025-10-05,K,normal,0,8867700,948246,1512,785714,3913.5
585775402,2025-10-05,K,normal,0,5281378,974508,1508,642857,1562.2
585775491,2025-10-05,K,delayed,0,9973100,806271,1528,771429,524.6
585775531,2025-10-05,K,delayed,0,10367146,1023696,1484,2385714,9080.6
585775602,2025-10-05,K,normal,0,5680168,124425,1512,1300000,5916.9
585775612,2025-10-05,U,normal,0,5479742,1223427,1420,585714,1415.8
585775652,2025-10-05,U,normal,0,4649774,219498,1428,1128571,3615.9
592691441,2025-10-28,K,normal,0,9800092,1199529,1476,1128571,5750.8
592691551,2025-10-28,K,normal,0,8517108,201375,1480,571429,996.1
592691791,2025-10-28,K,normal,0,9782160,1259043,4532,1214286,1286.4
592691821,2025-10-28,K,normal,0,11489266,183741,1480,1485714,9533
592692202,2025-10-28,U,normal,0,5479742,1117668,1420,471429,845.6
592692252,2025-10-28,U,delayed,0,8527512,109572,1432,1328571,2245.6
592692461,2025-10-28,U,normal,0,3857970,829185,1432,685714,1815.6
592692562,2025-10-28,U,normal,0,10368448,1323930,1396,557143,1567.1
592692742,2025-10-28,U,normal,0,8781698,126474,1428,857143,3368.7
592692762,2025-10-28,U,normal,0,8612026,957279,1428,1257143,5121.8
592692772,2025-10-28,U,normal,0,5479742,1266999,1420,514286,901
592692842,2025-10-28,U,normal,1,11322546,914169,1432,528571,960.8
592692891,2025-10-28,K,normal,0,9532040,1074753,1480,900000,3808.4
592692902,2025-10-28,K,normal,0,8664140,1309950,1508,842857,3202.4
592693171,2025-10-28,B,normal,0,9350120,185343,3732,457143,997.5
592693271,2025-10-28,U,normal,0,8608074,1277742,1404,828571,3701.5
592693461,2025-10-28,B,normal,0,5763410,1067904,3740,528571,306
592693501,2025-10-28,U,normal,0,9309318,140271,1420,885714,2789.2
592693511,2025-10-28,B,normal,0,8450784,1125924,3724,500000,1352.1
592693671,2025-10-28,K,normal,0,11480070,260094,1480,1285714,5978.6
592693841,2025-10-28,U,normal,0,9996288,1291764,1432,485714,690
592694002,2025-10-28,K,normal,0,9673106,1309281,1512,600000,1411.7
592694521,2025-10-28,K,normal,0,11540602,1345848,1512,1042857,4222.5
592695042,2025-10-28,U,normal,0,5253590,1215879,1428,1028571,4401.1
592695242,2025-10-28,K,normal,0,10269308,862479,1512,1571429,10600.7
592695991,2025-10-28,K,normal,0,8517108,1217493,1480,571429,495.4
592696012,2025-10-28,K,normal,0,5438362,260094,1480,885714,3750.9
592696352,2025-10-28,K,normal,0,10276266,185025,1480,657143,2144.7
592696832,2025-10-28,K,normal,0,11518248,1345848,1512,571429,1079.7
592697471,2025-10-28,B,normal,0,4562520,179769,3720,514286,1718.9
592697572,2025-10-28,U,normal,0,9309318,968556,1420,828571,2142.5
592697601,2025-10-28,U,normal,0,10498102,993390,1432,957143,2281.4
592697742,2025-10-28,U,normal,1,9671052,1071198,1432,807143,1954.85
592698042,2025-10-28,B,normal,0,9350120,185343,3732,585714,2270.6
592698091,2025-10-28,U,normal,0,9778670,710289,1400,857143,2378.8
592698142,2025-10-28,K,delayed,0,10134766,201375,1480,2528571,12110.8
592698151,2025-10-28,U,normal,0,11221152,1327737,1428,900000,3596.8
592698782,2025-10-28,U,normal,0,11127716,1346472,1428,1085714,4799
592698871,2025-10-28,K,normal,0,11368612,1302018,1512,1371429,8354.3
592699011,2025-10-28,U,normal,0,11586352,1345416,1420,1285714,3904.4
592699241,2025-10-28,K,normal,0,11538694,1074753,1480,1371429,6425.5
592699312,2025-10-28,U,normal,0,11235672,1223427,1420,471429,359.5
592699441,2025-10-28,U,normal,0,11233448,738114,1432,885714,3418.1
592699692,2025-10-28,K,normal,0,10230340,1187862,1508,1371429,5659.9
592699792,2025-10-28,U,normal,0,10746586,907905,1420,800000,3054.5
592699942,2025-10-28,K,normal,0,9491464,1020711,1512,1371429,7189
592700051,2025-10-28,K,normal,0,9540600,1206891,4176,1771429,4205.4
592700132,2025-10-28,K,normal,0,11402412,1232883,1476,1285714,7059.5
592701121,2025-10-28,B,normal,0,9010432,725289,3720,500000,1614
592701392,2025-10-28,U,normal,0,5071932,1363602,1404,914286,3363.6
592701641,2025-10-28,K,normal,0,10400192,124425,1512,1371429,9223.6
592701721,2025-10-28,K,normal,0,11552310,929436,1528,514286,1470.5
592702021,2025-10-28,B,normal,0,6033116,1258722,3720,685714,2681.8
592702092,2025-10-28,B,normal,0,3743458,185343,3732,457143,778.7
592702152,2025-10-28,K,normal,0,9671042,1302861,1512,857143,3625.3
592702442,2025-10-28,K,normal,0,11568246,1082937,1512,600000,1525.2
592702882,2025-10-28,U,normal,0,10783504,1223655,1396,614286,1611.1
592703012,2025-10-28,U,normal,0,11586352,1379625,1420,1200000,5685.6
592703092,2025-10-28,U,normal,0,11571624,887751,1432,685714,2394.3
592703152,2025-10-28,B,normal,0,4707856,1235796,3724,514286,1486.6
592703162,2025-10-28,U,normal,0,11352410,1110228,1432,1014286,3276.6
592703171,2025-10-28,K,delayed,0,3332150,1344108,1480,1928571,5244
592703212,2025-10-28,K,delayed,0,10298460,1376916,1508,1471429,3305.2
592703372,2025-10-28,B,normal,0,8794742,1179330,3720,457143,863.1
592703442,2025-10-28,U,normal,0,9996288,1208262,1432,857143,3129.5
592703621,2025-10-28,B,normal,0,2639362,1226448,3720,485714,1393.5
592703672,2025-10-28,K,normal,0,9687908,1233603,1512,1571429,9433
592704142,2025-10-28,K,normal,0,9752934,1367277,1508,1614286,8294
592704271,2025-10-28,K,normal,0,9782290,1263999,1480,1442857,3121.9
592704302,2025-10-28,U,normal,0,9309318,1013154,1420,814286,3249.1
592704362,2025-10-28,U,normal,0,9739548,1077948,1428,600000,1822.9
592704542,2025-10-28,K,delayed,0,5458472,183960,1480,1857143,5049.8
592704912,2025-10-28,K,normal,0,11565608,1020711,1512,642857,1308.3
592705332,2025-10-28,U,normal,0,10368448,1223427,1420,628571,2176.6
592705451,2025-10-28,K,delayed,0,10976988,205533,1480,1300000,2971.3
592705531,2025-10-28,K,delayed,0,5000344,204822,1468,2457143,5885.3
592705712,2025-10-28,K,normal,0,11501714,1127775,1480,657143,1340.1
592705732,2025-10-28,B,normal,0,11100858,228117,3732,500000,1719.5
592705751,2025-10-28,U,delayed,0,4965846,896589,1428,1228571,3083.8
592705981,2025-10-28,K,normal,0,6572516,186009,1480,1485714,8739.2
592706111,2025-10-28,U,normal,0,3857970,1295169,1416,442857,1012.4
592706251,2025-10-28,K,normal,0,10367002,1233603,1512,671429,2339.2
592706401,2025-10-28,K,normal,0,9631148,1393557,1520,942857,3634.5
592706512,2025-10-28,K,delayed,0,4589078,186009,1480,2528571,9917.7
592706712,2025-10-28,U,normal,0,8935208,1093779,1404,828571,2725.7
592706861,2025-10-28,U,normal,0,5479742,1147701,1420,600000,1623.8
592706921,2025-10-28,K,normal,0,11402412,1127775,1480,1585714,6466.5
592707182,2025-10-28,K,normal,1,10230340,1309950,1508,792857,2365.25
592707501,2025-10-28,K,delayed,0,11405494,186009,1480,2528571,8822.2
592707502,2025-10-28,U,delayed,0,5538608,1380720,1432,1528571,2541.6
592707562,2025-10-28,U,normal,0,9996288,168456,1432,828571,2925.6
592707602,2025-10-28,U,normal,0,5244502,736467,1420,800000,3219.5
592707732,2025-10-28,K,normal,0,11472286,1233603,1512,1042857,4174.8
571641042,2025-08-16,K,normal,0,10749932,1127775,1480,514286,1884.4
571641072,2025-08-16,U,normal,0,5479742,108303,1428,471429,681.5
571641492,2025-08-16,K,normal,0,3860722,1317819,1508,1328571,5440.1
571641682,2025-08-16,K,normal,0,10520496,219657,1484,957143,4739
571641881,2025-08-16,K,normal,0,8936352,948246,1512,585714,2993.8
571642131,2025-08-16,K,normal,0,5281378,1187862,1508,514286,598.3
571642652,2025-08-16,K,normal,0,10971928,919128,1480,600000,2610.5
571642911,2025-08-16,K,normal,0,11092170,1227690,1528,642857,3308.5
571643091,2025-08-16,U,normal,0,4701442,1294452,1432,771429,2452.8
571643152,2025-08-16,K,normal,0,4304340,1309281,1512,414286,926.8
571643331,2025-08-16,K,delayed,0,4344664,1211685,1480,1114286,3164.8
571643532,2025-08-16,U,normal,0,10802442,91515,1428,914286,3268.4
571643821,2025-08-16,K,delayed,0,11176316,1366866,1496,757143,1476.2
571644452,2025-08-16,B,normal,0,10518388,58773,3724,514286,449.8
571644462,2025-08-16,U,normal,0,9349576,133368,1432,600000,1193.1
571644501,2025-08-16,K,normal,0,2717446,144093,1528,614286,3157
571645202,2025-08-16,K,delayed,0,5824820,229209,1484,985714,2485.2
571645371,2025-08-16,K,normal,1,11070108,1277373,1508,750000,2261.2
571645551,2025-08-16,U,normal,0,3613062,1257237,1428,1114286,4878.2
571646082,2025-08-16,U,normal,0,11040862,985743,1416,914286,3269.1
571646371,2025-08-16,U,normal,0,9561518,1087404,1420,1185714,4407.6
571646641,2025-08-16,K,normal,0,10726682,1314357,1508,514286,732.5
571646791,2025-08-16,K,normal,0,10222258,193266,1484,914286,4468.2
571647752,2025-08-16,K,normal,0,5898962,978456,1480,1342857,7123.2
571648501,2025-08-16,K,normal,0,10867412,1345848,1512,1014286,5504.2
571648581,2025-08-16,U,normal,0,3415104,1257891,1420,785714,2567.3
571648892,2025-08-16,U,delayed,0,9302056,1291764,1432,1385714,4181.1
571649031,2025-08-16,K,normal,0,9511472,1337463,4176,1300000,2747.6
571649522,2025-08-16,K,delayed,0,11061870,1277610,1480,1042857,2888.2
571649652,2025-08-16,K,normal,0,10247918,1192185,1476,1257143,7342.1
571649742,2025-08-16,K,normal,0,2872336,858555,1508,1471429,6538.7
571649882,2025-08-16,U,normal,0,10550168,1323477,1420,500000,308.7
571649972,2025-08-16,K,normal,0,9637140,780213,1508,1328571,5739
571650482,2025-08-16,K,normal,0,9505892,1106142,4176,1185714,1577.5
571650652,2025-08-16,K,delayed,0,9671042,1366536,1480,1857143,5825.9
571650771,2025-08-16,K,delayed,0,10276266,195051,1480,1071429,3001.4
571652001,2025-08-16,B,normal,0,8458984,904557,3720,528571,1170
571652232,2025-08-16,K,normal,0,5808518,1068105,1528,571429,2907
571652291,2025-08-16,K,normal,0,9786076,885318,1512,585714,2998.6
571652671,2025-08-16,K,normal,1,3414986,954927,1480,600000,2114.7
571652682,2025-08-16,K,delayed,0,9496976,1281981,1496,1057143,3219.8
571653031,2025-08-16,K,normal,0,9445004,168321,1468,642857,2259.3
571653121,2025-08-16,B,normal,0,3597578,919761,3740,585714,574.9
571653211,2025-08-16,K,normal,0,10318898,929436,1528,1285714,7576.9
571653291,2025-08-16,K,normal,0,9310458,1023744,1480,1485714,7910.2
571653391,2025-08-16,K,normal,0,4655244,809193,1468,828571,2680.3
571653662,2025-08-16,K,normal,0,9730524,1299291,1480,457143,160.5
571653982,2025-08-16,K,normal,0,10964692,962277,1480,642857,1418.6
571654221,2025-08-16,K,normal,0,9694742,1046013,4532,1200000,1771.5
571654611,2025-08-16,U,normal,0,8925400,985743,1416,928571,3285.5
571654672,2025-08-16,U,normal,0,3865156,133368,1432,614286,1370.8
571655081,2025-08-16,U,normal,0,10914392,984828,1432,614286,1344.1
571655351,2025-08-16,K,normal,0,11169618,976263,1496,1114286,6118.7
571655601,2025-08-16,B,normal,0,3274004,964746,3720,514286,965.1
571655652,2025-08-16,U,normal,0,9786974,1195248,1428,1157143,5185.7
571656082,2025-08-16,K,normal,0,9590306,1177869,1484,685714,3133.2
571656441,2025-08-16,K,normal,0,10340420,932538,1528,414286,508.8
571656641,2025-08-16,U,normal,0,9561518,1195248,1428,985714,3833.2
571656651,2025-08-16,K,normal,0,9435850,744138,1528,542857,2596.8
571656831,2025-08-16,B,normal,0,9210334,1070013,3720,542857,1188.2
571656881,2025-08-16,U,normal,0,10877394,1026645,1396,585714,736.6
571657092,2025-08-16,U,normal,0,10550168,1180335,1420,500000,218.9
571657201,2025-08-16,U,normal,0,10895792,985743,1416,1000000,3885.6
571657261,2025-08-16,K,normal,0,9445004,204822,1468,1357143,5846.6
579549841,2025-09-14,U,normal,0,9608104,1351938,1432,2200000,9896
579549912,2025-09-14,U,normal,0,9315924,827277,1428,785714,1958.6
579549951,2025-09-14,U,normal,1,9537108,92526,1400,585714,1311.9
579550001,2025-09-14,U,normal,1,8452022,1043175,1408,785714,2119.95
